"","test.property_id","priceforest"
"6065","375eff7a1a70df62dbec0701",443450509.81325
"6066","b96085906f15b31cbd12467e",703058145.624103
"6067","23d2b6d878275a3321028335",697877242.869957
"6068","3fcec34a577c8ca2a14dbee5",443450509.81325
"6069","987ba0d19ed9ba9235aa088f",321993690.816437
"6070","89c3da77f0ee92b15e8d139c",278356130.09981
"6071","438424c11fba39be9bc21349",515193547.910261
"6072","20e13ae09f8d69a1af41eba2",647194276.938273
"6073","6ac9fbf1c16ac34bd11bb90c",759603931.056629
"6074","61504641cd035876722b7b9e",640439848.297346
"6075","1836eee7bc1b7f60f2c2114e",1100664748.01165
"6076","46e9bac3b5aecc6d6354c67a",666688723.922357
"6077","d530ae7d19fb0e3abe5df479",453940613.984564
"6078","8e5eecbd30a5efc09f94730d",465741971.488012
"6079","89da16d55d301988081515d5",724827836.282146
"6080","180c67633a955f29f0ded143",898456484.703262
"6081","4987c0727c0eb55500e1712f",951140439.279187
"6082","5b4594bc158644d4c2b84fcd",1045088172.45076
"6083","94031590aa7945cb0116b7f1",285319147.480408
"6084","92ed41e9e857fd823c2adaff",321466840.789471
"6085","3aef5f4b3374d0dad2398d05",1037803902.45802
"6086","4dcf03292bcbe2ee8b1def53",1308031966.54131
"6087","2668d1804aebe855ee5b1861",697877242.869957
"6088","c5df614c186bf038f3df2f8c",883171445.720431
"6089","08ba6319275f1e4514858df3",712359182.061641
"6090","b78f3e14954600a574cf8227",458294434.04936
"6091","f60835b081a98ae188b82819",926413937.600524
"6092","11908e9dd03b4f6908abb592",1229973764.7059
"6093","f56cc96a8d0e8573e7191af0",1020777144.9365
"6094","5b3e9bcc69504019a3092b6a",724207687.448921
"6095","f8a76c7f5c724db6383d1a0d",1189272488.16967
"6096","cde56fe2d97da1a65d849c10",826754983.048166
"6097","5d0a629544c68fc29d9f94ee",454866710.02223
"6098","c25463dde11799fcb76c5121",819757623.847965
"6099","02204f6001d11146191ee1d8",315519187.127282
"6100","014bde9182dc51adf76913c3",589902096.300357
"6101","f9d47df6309f51b9f375e1d8",472961218.260617
"6102","b5e0a04a1fb5d05176e20ffd",392990904.344394
"6103","46885935780e043188ff2350",347147096.921275
"6104","db5fa43456d221aad7deb857",1084832825.89126
"6105","1552991b8f24d184ef3a29a3",868018679.653507
"6106","4701db1cf9f9e07493ea4ae9",390504409.618555
"6107","1605d3375d1cbce1a2693a0a",657022088.16368
"6108","87f09d8b325d5e33897fc004",963055764.290137
"6109","fed80e693d44618243350a09",1444783135.10876
"6110","086930b4c02bdeb9453966a0",1266506092.78154
"6111","b75b5c98fb248b4ec5e3814a",697877242.869957
"6112","06a6f3e0b5593e46918453e8",342623283.348961
"6113","a791b6edbca07aa5bc92c4c5",944256146.099942
"6114","22028ddd34deb406e6600043",467067341.42096
"6115","ce7bc8363aff5f502cd79d51",1349537934.71282
"6116","a371a223903e498204168559",896025852.855288
"6117","c4052be96e463ac9e499b09a",866567993.410045
"6118","e2d7edd0c3026df2190af42d",247452689.370867
"6119","d30ed46c294456611356f1d9",896025852.855288
"6120","0fef11a9efe729e069d0f8c9",740125157.35327
"6121","8e7ee1bc466f299e375fbba1",939610639.715904
"6122","21c7ff846de8191ffe49c194",935247741.880312
"6123","884b11dc9d6a64a3f5694d39",939610639.715904
"6124","ccc783284658a456d31bd188",288470861.130279
"6125","cc1d4e2a32e4bf17e7918fe5",550569145.213964
"6126","43eb108820a2077b97224704",1468526530.35279
"6127","daf20c7e7242ec40e7617155",1468526530.35279
"6128","968303d06c10302ba410dfb9",678889883.438144
"6129","a15030a5d88eb19ef6958124",2573561497.59487
"6130","2b9ed11a9dba552e7c2d363e",1352923671.67815
"6131","473678fa8ad83c7f34eb48ba",1295092465.73622
"6132","7598455f59635d184809dd30",438933726.961376
"6133","9ac51f1fd5e7c93f8fe3e37f",523535663.39766
"6134","cdfb7b8500b402e1870e4984",872235173.746411
"6135","871038aa17cd979e6da63ad7",1194216019.41249
"6136","5e4fb60f6041b83199550306",1015257519.20744
"6137","21a756696afeebe2fc25df52",566449991.32144
"6138","f7138a3edc7e5016204b5f34",1225550412.57233
"6139","2367c06fccd28e80d31c9463",620563472.394216
"6140","5d424b25def6d22505a8fb86",1225315687.37507
"6141","94b8b0f1def9ac9c95b8ef17",1193908928.1292
"6142","ef7a5650e983a476114a9026",979647428.54784
"6143","9a9fe580c9f61691138ba68d",615236803.22381
"6144","03329de6be63a71ce483a792",356634744.642351
"6145","e6624d95a8ecbe979751370e",1446491525.0948
"6146","4e25b0e0acaee9ab348b74d0",697877242.869957
"6147","dce4e7fbb51254e65c53c5d0",705764290.337883
"6148","a7e3a12d5fd407ce2165407a",552416380.273928
"6149","5ede79fa529eb97ce53e4950",1503335888.01
"6150","59ab373a4c241aa35460e1c2",518671958.079706
"6151","5d23a0d13f5028025716d928",449981922.244922
"6152","148914bf31c07019e8a98195",1062090860.78218
"6153","df20fec33ecf573f35e71cfd",293056534.508947
"6154","cc876b24f6b257eb3c9f3d8d",489445423.014703
"6155","15a55566a8a649635d09f6c4",1192429483.52401
"6156","25c7025b1bf23dfe0c767af5",309951210.208896
"6157","b23fa5c2efa94fd4d8d77821",928755702.533211
"6158","88d2c19cb0f2dc02a4cc8860",264150716.229137
"6159","0eabe4c6d120e85b5141edd9",719254221.451001
"6160","d0408e161b587e119e7a57bd",478140992.399032
"6161","4c653382b6f17c215f3a9a73",655734061.192538
"6162","009a6f93f8f7f8031f8af226",272040592.442367
"6163","7540d2695bb6292daa743e6d",540751733.347467
"6164","7c464119dd714ef7bb06183e",697877242.869957
"6165","bf55a1b922fd7349e570cafa",576005901.876323
"6166","99d11ca74cba8a100004bd23",407495636.082408
"6167","43cbdb43c99bf4c483302d0f",350512141.28466
"6168","5b90f44c23c7707ba33f5656",421442174.589601
"6169","21c1bdf584a367879087071a",398273834.184635
"6170","2f2e1e45c252b41594720f81",420674838.572854
"6171","e8fb0605abdcffe45934bad9",233170047.173836
"6172","abae2973f90836185e8208ef",721398972.212653
"6173","6bbe37920993e1416c181b2b",632033371.978231
"6174","aa3190a004305f38ed19ad71",745876145.36854
"6175","fd6595697823463b61581c83",472961218.260617
"6176","c6bfa0e9d1fbd4035fe14cb7",287196508.622463
"6177","816a9b0826aa8c1bb7e0eae8",714581043.048921
"6178","631b7c9a4c23ec072e081f78",324347639.497355
"6179","5c07de2e5d71ed4094c6d170",576816351.747941
"6180","486a17de1ae8dae5c98f0e1c",287196508.622463
"6181","cd4fe008a4cc6c2d1b43193c",475979047.471343
"6182","26589a437cda65dc5a14c846",467859798.356663
"6183","5c4e03a76e5a5c94016274ab",1386858426.45492
"6184","ca375af3e7f32748496ea765",431449605.93693
"6185","ba3e003ad11a18696014f721",463622235.682318
"6186","fad6a2cbb86e3912e6557bea",697877242.869957
"6187","fe551140b8236a175c8ada98",583686013.415653
"6188","9a8407af4c4e0284c0da1a5a",657022088.16368
"6189","fe937350475884505d7a15dd",657022088.16368
"6190","a27301768b1391f1a96a3b8e",736179579.611209
"6191","0a900374918becb220d61ad5",760016075.279779
"6192","2b7c51237637a837f10d2e47",798516855.470032
"6193","68839b40446828cc888f9bc5",760186724.634106
"6194","51509ce337312ad0ae64fc9d",330428587.026302
"6195","cb702d22b5baf5972962783f",967209602.580738
"6196","2c4009a20920b72ccf422255",697877242.869957
"6197","53ba3c8b709d484457a9bb33",388292930.585254
"6198","0e70ce0129e6783256f862e6",386685503.124959
"6199","4c3c5a5ecf226196b3736670",682908492.142773
"6200","0796f6977ea243a5a91ae3d9",944256146.099942
"6201","dd69f3af8f3999084c450e69",604139446.850974
"6202","728ecbd30392584cdc7f3bcf",896025852.855288
"6203","47aee3ce1b43b07ac173f68d",321839358.711496
"6204","a2880ae7644626c64c0e6d4b",321839358.711496
"6205","e6d64cadf4ae97515da5955b",1626894693.35903
"6206","ac3acb2793dfff2f6f622a98",710380798.980313
"6207","5916bf8884a6055b479057d3",1373361641.72429
"6208","f2d1d7aed334749249697c32",398248282.385019
"6209","4885cdc449b48ca287545c7a",952997112.305503
"6210","761035184101aaa70d2eb0d2",1357054115.98838
"6211","e56c7037839e06a8cc4f2756",1313463287.8133
"6212","88cad334aced1949f84e5e8f",415175177.922762
"6213","d5f90cad68c084773c1bfa1a",347351924.427917
"6214","3e6a858a85a50003a3e66cb9",1009994930.87456
"6215","67d101b1aa1b844ee25cb0ad",676903011.792957
"6216","5ecdf2d06322e1dde1a6f6fe",681375985.824389
"6217","b82462d1463048d842bfbe87",769486055.599127
"6218","97904e80121daaefae45f9a0",898680139.145704
"6219","e797c5cd075bb86c63f6aedb",740503676.231213
"6220","d00dec5c8fbb74ef69a61edd",888440232.801664
"6221","16c376961d26031480d52f71",2236637314.42125
"6222","10ca28367d749cc7daf0cb58",462474545.071821
"6223","89caabecda817b2c2d03619d",657022088.16368
"6224","bc16cc373f71d52c9ba07f9f",736935727.443209
"6225","d0e99aaad340eefef359561b",1008001956.86715
"6226","3d44cdf9881c192bd15d0a2c",632200596.863714
"6227","ff539412d7c6a4f7b9deaa82",680185683.813031
"6228","846327efdb05c86a8d393ddc",205076881.160044
"6229","3840f35bf2513cf5fca3dc30",370083549.564812
"6230","3bf2a50106dee962b8aec107",426887464.87174
"6231","fe70e1b811eb474ed1400139",424700943.56901
"6232","3d0f95cfbf1dd177127800f5",595475370.600218
"6233","a14ed33ecc9537bed3bcc041",364418337.17817
"6234","044c5364371ed9baf78d33a3",558667185.93896
"6235","3a41f2da646f176e62b0e913",807994656.687845
"6236","b05d2a16ebcda6537c47fe67",603984049.165277
"6237","89bef25da9cf7867ca1f9511",603984049.165277
"6238","fd39d16d91e1e3fdcb02d429",565068847.687343
"6239","73f983d9284762c7bf90c9a6",603984049.165277
"6240","d8adf7051fa7e389210705a3",723147255.331834
"6241","22eb296ff3b04cf4ab8867f6",644270130.967032
"6242","f1e2a6ec943b730c61fb715e",789465683.87428
"6243","5ec5cb49266271b70f9e5fec",789465683.87428
"6244","27070ea1f993f784531630a0",611285558.257467
"6245","c2797c467221640d095c91ac",599074715.162469
"6246","5eba55c30b7e5d963ffa7a4a",894627866.630403
"6247","699ba2aba71c84f142b1de34",667703085.825447
"6248","49c46e7bd243e1f3a87f5f16",575094565.039244
"6249","b43f83844908842556ff9a41",414997511.687604
"6250","896e6ea887f26c7cafa3913e",470071238.020457
"6251","5d32a3cdcc84590c2182e6ed",371985662.700763
"6252","17d94160cd2e4020c9a1c78f",534457715.494258
"6253","cce14696998672d5e8943c27",436583056.023479
"6254","c75fd332cd68a66e1a26287f",667703085.825447
"6255","131d383f60332fd7af92ef41",1016263777.84933
"6256","de5e41c5a957fb2906933fb0",459335248.261918
"6257","36a8f7b203eb394878cc3fdf",408536139.250334
"6258","3dd132c4bba924dd70bb44f7",612074956.924701
"6259","1076466241fe50d6d87fe805",470071238.020457
"6260","3f734e156ef3c8b775265177",954846789.857975
"6261","ed1bdc858b2c653cea888528",616803909.252938
"6262","f226acfcf8c451f201ff02de",923742625.658412
"6263","544055b030709a1e8ca7c61c",912594507.245847
"6264","5808edb30163af1090ec318f",1861312289.34773
"6265","37935f4db889a10efc939192",452583103.510637
"6266","84ec2a042922d62e94f29fa4",321839358.711496
"6267","5c887eec9b00566ef6bce253",365747787.964193
"6268","7ef9fff15d76cfbc5068b1a8",650115549.886651
"6269","b97f8f482b94d9604f8857cd",683310202.144529
"6270","e97b7c069428417e78fdee74",1390793756.22576
"6271","53bb0de9e7706fb5270aac77",1147977858.27044
"6272","5e52738f72ab030a61aa9ce8",1529714910.90535
"6273","a1f7e2a93c82c43b19b28fa4",791715899.408201
"6274","fb6bb365130e04c75e27292b",575029877.063556
"6275","6040cabf789eafb713b18916",779272749.23851
"6276","887e3f4d265fb8f97b2f06b6",648309479.926138
"6277","7bfd74b9e8bcc55d41050242",683131330.234128
"6278","776ce647ad9e5caa45a61374",699858542.41985
"6279","b734903c2302d1aee9b18b79",694808012.773586
"6280","7875874f4f6420273efbffa2",1163325727.13847
"6281","d2a1f1685f120e27a315ab01",964034984.507117
"6282","afec77453023aaabf1171a0c",401179212.689775
"6283","4fcf2289bcf0bfb43d5b1a14",1012590090.65709
"6284","a5895d2e7a5dca1891473ed7",566214323.712031
"6285","fafeea38a910e0ab978385aa",1012590090.65709
"6286","547094e00be18b83452ec7bb",697877242.869957
"6287","9618fad3068605fba3d51d28",425896976.455654
"6288","28db422dafddcb99c0fc338f",697877242.869957
"6289","1a8541fc82002aa386c65d8b",334784331.885955
"6290","05213d86e2ab66b2bcd743b2",874695440.157223
"6291","bf6ad1b5a6ca839d28c5cac2",1252113538.47406
"6292","eb59d72db0dd6f441175febd",782451225.815284
"6293","e63839cf6f8d28c3459d968c",493372980.993859
"6294","8219e9b3c106ab4692e58e95",392684922.465021
"6295","ce55cdcd38191b3845f57c3c",455022227.89297
"6296","54d62d96738429c2aed0555d",361798765.848177
"6297","c2f10168f013216061b8fb74",440716392.36898
"6298","a91e0a707170c872792c8075",905926942.296559
"6299","fe75611de7976a587fe52565",436156197.980281
"6300","adcf5bd9d6e75a0b913e7387",396428181.545872
"6301","753afe9c890a1164ba992947",910002943.555032
"6302","87879ee1991851650e81e8da",944913107.615206
"6303","657cda196c700154c1195500",1286396640.97399
"6304","2aab15504de8f67f5b9924db",802093572.874657
"6305","1052d4e9f2924ed6e05f26f6",458101947.909362
"6306","b5a0919664463775e56c1d96",660767336.589994
"6307","bae38b60a6afab9820ccf913",645639042.415895
"6308","63c0376ad05700b2e581aab3",914057646.442138
"6309","87bfaf6659fd16f1dc5afef6",854028004.029305
"6310","1443dac658f9de3b986a5db5",1541047537.16566
"6311","5485ddb2fb12b744b8994cf2",516692625.648062
"6312","0a9d52ef891bd2074706d4b7",650929737.168274
"6313","115e70644786830e76797110",347343821.301306
"6314","df90de5489abbe8b34ed7fc8",445137572.076743
"6315","3aba5883ef90674a73d4d0de",839687206.552894
"6316","a3b162f5c10593c8618ca2c4",1175474079.27523
"6317","bdb288cf54bc84bed51213c6",719996176.414434
"6318","512bd46ac4ce2ea0b3e01a69",785851032.543589
"6319","2d6c70fbaf5725b85c367e64",783691870.191655
"6320","3ad5df4647ce8f85c4ef3c5d",357596293.477275
"6321","6da8bad684b81999ae2dccbb",388292930.585254
"6322","0cd222836da9d9f652c5f93b",454353535.55032
"6323","271b89328d86fde354110b78",340289324.384907
"6324","dd108de7f0c52e9311bbb5fb",598383276.768201
"6325","642e8deac42a7e1cd36888b2",892648828.38297
"6326","39c78cfff504f96a596ef6b9",908100125.353438
"6327","47f2a9cebf4fd20b727bd499",408856031.080303
"6328","c3833de878a818c112f855c4",1246341933.92623
"6329","85cf104361e2971d97fd6e83",669092452.159173
"6330","c3f26f8a63d874fed9b56c59",1126997866.98185
"6331","c3c62854fda202622809b49a",1146598028.08189
"6332","63ccdeb163d3da291a51f184",443070518.413075
"6333","87b07c9507bf6466e54e6c91",578818409.053792
"6334","b7fb9bed6cecdf1591f7c3cb",439990269.000392
"6335","934427e513b3a6667bf32c93",562566525.140315
"6336","1fcdd2b95e8d41d09525aaed",586457030.306664
"6337","f334f39c177966b12da3f904",470880035.799591
"6338","c46f903e73696f9ba35a20f8",783630206.371336
"6339","ddba5836914851578dbc809a",651325001.561346
"6340","2cecec74c5f5599bb8f3ebad",1357190606.68943
"6341","27931f6f6b09201989d04186",322532945.07002
"6342","791c614726f9c9c40869d98a",934617404.11736
"6343","c17d893e39be45a05b8a0ea8",250973357.651117
"6344","e4a3893b2f7869bbf5793524",611863472.420595
"6345","e20315c73aef796809de87e0",440224019.609937
"6346","90cc2897eb3200b4709da4e3",368023422.68494
"6347","2d1940d9c114868789ddd4ca",444202063.847587
"6348","0884798f10d77bf84dd8730b",250973357.651117
"6349","1b75e96a8e66775a821546f8",321839358.711496
"6350","c474c141a8245d526ff13128",807494424.521308
"6351","e1ef85b1c0986f6a8ca984f6",413830268.157735
"6352","e97d3de5a3c149f75d1c4957",261627271.849389
"6353","193f8eee9877cc8f09469ab9",417616224.368112
"6354","2cd961116900ac5a31c3ccd8",854212431.688478
"6355","6e761e68f9df38ae1d45709b",788702453.152773
"6356","f00cdea04424b91d6d0133fd",1336860816.41799
"6357","ef80c3c9092d7b4dfb819497",340906299.750524
"6358","a9001c43acd4e2d1bcbcf5b1",697877242.869957
"6359","5e1ee7a1dd8422a5d1440e89",1571972886.77052
"6360","529ca3b2e0249f5f546bca0b",814490724.619632
"6361","6c32c2a9759e063a41d8455a",697877242.869957
"6362","da1710ca8f2860f66a177a86",381144313.754645
"6363","ef9b2efb4a01cc7f9f9bce1b",526306770.859429
"6364","98b58188fe117c50c08c93a5",231795209.565053
"6365","43d6a0254afa96a73abdead4",697877242.869957
"6366","137ea8a7d9c032fb62217ff3",697877242.869957
"6367","c15c40ccf268e3552da6cc6b",486302789.525522
"6368","45d7a49bf66507265f721855",697877242.869957
"6369","de5ff0d7b99abc08c1e7d883",415523522.922789
"6370","83312240b6df631b61298c15",779265485.190478
"6371","50fa98c4c7e8ab23eb8a4f70",1229732856.83313
"6372","2e68aa1420e63f60f536c25f",1131787225.74066
"6373","4761433abfae780a3ac4de48",443419084.431251
"6374","a9d9c35a94345b10af313d87",332499998.628498
"6375","cfde17fe850decb9bbbaf869",705764290.337883
"6376","b7df0294d556006336e23d86",308384542.067198
"6377","030b5359e95dcd40b0dbfaca",768526337.086469
"6378","53e40ed913455ccac5b8daf6",323510257.012548
"6379","377c00d7c3e3abecb21cb2ea",901764928.93037
"6380","59de975cc86cde59d40ddbe1",631256690.99565
"6381","a0cfbe8fafc26c14d16c8063",309319428.77071
"6382","5837997c2a0d52bdf9750453",441814744.151488
"6383","ee89dd5aa846bc2a1cd885a5",753945269.457196
"6384","ee3ab4b5c1891cc349b313af",404784854.075595
"6385","086d37167541b6ed83b505ea",325093379.293221
"6386","e0de55aa7c200e5ef36e8ff8",1311251255.5038
"6387","554dacfec5cfeac59910d33f",496000018.563538
"6388","7da53c048abdfbcb9cbb9604",701096413.228892
"6389","c4f05a6915600a1225ab2d63",923631109.456562
"6390","86c09068a7e72ca6632199ac",649400323.701542
"6391","4e743148f490a08c4266b79a",1461835279.80462
"6392","76fc60f1d43a7c21d0a585f6",864026164.654041
"6393","2816d13d08ab2342b0de1208",300073947.72421
"6394","374fefad5a2dc26f9319cdfa",300073947.72421
"6395","cc74d1043537570280b01ec7",2203698676.98901
"6396","325ac555a7db47eabb8c4eab",697877242.869957
"6397","fd6f7d7c5bb563a8eb2865bc",365361158.475224
"6398","859d0ec6d2c5fe252dc1ca50",429888434.107889
"6399","3ccc9e06939fda4fbb681743",457432699.612344
"6400","5510c236b77dee5c12fe7222",347183317.719541
"6401","94d396523e66ee1e96721295",428835464.706364
"6402","ccbe1d685e34da3d38d0af15",718979479.407143
"6403","45039e1da78f1234c15d6b36",750878614.680346
"6404","3d0c83be26cb0ec153f7bf26",1025157528.95307
"6405","17a88fca4d61e10471c52a57",938421124.530516
"6406","ce03c4bbfc892c8f45c7b916",622578082.221515
"6407","a6c73aa8144307869e0433d5",732019533.337862
"6408","afb04792750f3370f776ad08",702245776.343573
"6409","c06eb6e6867ed10c933621fe",616260420.431387
"6410","716e1363885f848480404677",458771447.398214
"6411","62a89c02e542390ef61a355b",387795860.263847
"6412","5e319ee0405d7ec60e6078ee",617189535.884814
"6413","8b6bb7b100f619b37086d9ca",327776225.032467
"6414","dbde7d6d88376c8e878837be",1118992976.90383
"6415","a67cf2093ca7bbeddc874dee",317352334.432012
"6416","b04a38624320aab99b811a96",732867190.083753
"6417","7cd0df47fe979f9bf4f4c4e7",587329184.609836
"6418","c6d825085b9884e3beea0967",454353535.55032
"6419","2e52f9847ab458efec984ddc",470880035.799591
"6420","1ab6c3c26ae839a361b63edd",794999696.396445
"6421","8832aaf2e2a0e5cecdaee93e",448393696.549942
"6422","53dad6fa8f8de926e6a401ee",739776772.834591
"6423","71f0629b432241b603f25400",539288224.973727
"6424","eb6ae5e60b8a4c3f0ce36fa1",903944753.595386
"6425","19f66925a0f1992cbf51dce3",520483246.596206
"6426","deba39eedd24446fa49c8503",433259379.30611
"6427","f118da0899f6c3632a135f3a",502244328.782383
"6428","05e0ea89450f6307876fc0d2",499077454.34489
"6429","e3026373390cfc142fe8e720",964907735.921656
"6430","5a2ef456682b9e43d50bf169",472961218.260617
"6431","a273207d45105515855071b8",632984949.232694
"6432","f66fd6da43ffae799b8d07cc",323488482.282982
"6433","7b7e02092e51ea52d013b8a7",547032711.70471
"6434","bc07f10c528928acf8117181",697877242.869957
"6435","138b15999cd65de2d23db9e0",482179073.683712
"6436","324e6e48a481ece65835a977",1061805681.21687
"6437","4aa6e04f221626ca0da81cf7",720330671.801724
"6438","032b11dc34746d91b5662a3a",472996705.678445
"6439","975638504d880203f5f8ad3e",1061605251.16198
"6440","de3cf5c279c6346e2b69ecd0",328548173.902401
"6441","1132d4af26b9cfb4dcf716d0",924590647.703549
"6442","ba2155880d01e28fcd59cd6b",322532945.07002
"6443","e447d16d2a1bdb36f54a6bc9",1045088172.45076
"6444","e423c313090b1aeddedaf6aa",926769951.452066
"6445","e9b928e6221e208d3375b7e7",1105759945.28035
"6446","6bb1fdf39f69e27f6bdc7810",287196508.622463
"6447","080a6f60f51fe74d9f65b328",326007408.114597
"6448","d11b94795bfba97bf28d232c",311526264.963526
"6449","a2780fd9368a868b98d685a0",445137572.076743
"6450","4311c62b67ea0b79aa551144",785139785.027024
"6451","9a7524f3d688825ccfa7d7cb",710756651.762028
"6452","f3bc99bc3f9e96eebbe66c6e",391744482.556837
"6453","cc8da09744fafe52cafc2fdb",625818467.819498
"6454","bae21e8f932b32ddd2a9966c",446022360.219793
"6455","47e8da29f2594c8191fc20fd",510174202.179894
"6456","f9cb3ceba69fe13992e9d667",785054680.608026
"6457","2110035581ebf668745e388e",781073001.727466
"6458","84b6226f78649952c3354e93",711099470.656743
"6459","e432abb055981b8af1dab071",1025694558.94308
"6460","6a5cf8f8f4e6cd38876a8159",686235930.688224
"6461","5a59e7fdf159916c06f25653",377006591.334735
"6462","d6d228a5c65a7904b3f11d6f",810535310.871876
"6463","952217b60880a67aa43705a6",983255754.441021
"6464","a832481bae04fa28ab72cf00",783630206.371336
"6465","9a4623cbca0e04d012d40ac5",512799400.436182
"6466","dada49269b5288533bce31f6",1353867301.63568
"6467","f628804ce3d8942807dfd0ac",1061222851.8152
"6468","7250c6ee0fb9c405316e7396",504815565.036128
"6469","705377f94d70d04a997bd8e0",685175436.822947
"6470","3cf4c1a36a3712e3fe2f1f27",359024965.583771
"6471","de4cf6611effa23a5706e2db",670598593.365316
"6472","b9fd27cc495b84dc85176a15",370940589.087806
"6473","743a39c204eec5b7719535c9",1182614755.86642
"6474","6f6cb1c8ae2adf735eeb262c",1195313988.458
"6475","851bfcdd43f4d608c22ba08f",314464240.59995
"6476","0b20eee59cf96a141af14d2b",743725829.119441
"6477","5fca8fe7b1455cf2b433cfac",642883570.911752
"6478","c91d7f155316469b1d13b4cd",1070185365.29004
"6479","433e244c00dd0ef3ddce9bec",960224087.674008
"6480","c58fb1df0686a4d145c138d1",1479203417.40501
"6481","5ac3407457bad024f57b8289",811974049.872602
"6482","8dc24e91125bcae602357449",1125225524.01031
"6483","77227592d07898fa7a8375a4",1312193080.98491
"6484","29bab26e2e96477c6a9cd74e",670403298.681496
"6485","97992cc26ed8c8dc0daaaeb3",555943719.197522
"6486","3d99313e2e910b4391e47b22",730058942.974976
"6487","09e5cff5bf46c974ffaf5b24",713716559.288564
"6488","3abd2ab5e96ff6d6b32ef7bb",656982790.836679
"6489","017d31c8462fa286975831fe",774585043.167521
"6490","a349d57b5d41e89a2886d07e",1273718891.96544
"6491","30725a6bca570fcc8ae96b6a",410736258.5441
"6492","7d28b4619348ad456c5ae879",448328068.518909
"6493","0ab811d757de0a07af4f0ee0",233623354.700453
"6494","ee7b7df985b0ab286f9389d2",338192846.138917
"6495","6b31fe3f72564223eb5411a6",422378012.775443
"6496","5592ebef6460dbacd613cb52",393499843.455017
"6497","18b952bce5f2ffaa172275fc",527396331.111152
"6498","52194d3a2c5b511d9c8d8a38",529133032.151265
"6499","c60355a53699e7f8f5fe1014",663828142.897163
"6500","10316b283aa700b4eb76d5fe",1087607730.14164
"6501","2aab6ade9307e014be504123",1526576682.35942
"6502","b8dcfae5baca091e1b735ba9",981239648.924865
"6503","a1e775b89a1b782d68a53be2",840219316.664253
"6504","0456f483d3fff4d7547b3fd4",860933468.975501
"6505","c40da8dbd86f9cbb5e9ea94f",758565641.197477
"6506","172a0131258a03182db9c9fd",1265680178.99022
"6507","3f57710b21c2ad8d94092c7e",1043356959.54479
"6508","baf60e79364d622eaf9279db",376054687.627072
"6509","e0d52b35306a9edaf1419bde",427416042.810284
"6510","c684a832c7716a9e46b4fde2",683583554.510622
"6511","01999fd37f60e76003413654",651390836.655855
"6512","3d7757077aaa2fee8b098d43",542572000.288232
"6513","900b1eed383c39b8824d8083",2056753690.21098
"6514","c30dc14fae4be3d6aa767e04",840884601.945687
"6515","df8126e6a26bb187c3114553",454876020.810316
"6516","b780c8c1cee05a80e7609b26",365747787.964193
"6517","a7f0bdc2674622f0a3d81f98",901252257.637877
"6518","1397a50326034558f2ae6a8e",1156979560.74413
"6519","a720fba900eb9913a0eb68ff",1350147943.9999
"6520","847a28136d31cee636e5f088",1002304325.02148
"6521","3a7275d0bc04fe0c0b38a519",1047734953.79765
"6522","835e1f59a240e7d0851a5f8e",832098259.113692
"6523","d072580d67059f7cc2d4b4f7",786856223.097405
"6524","0b99aefee09cff995b73c062",2113914656.77391
"6525","1ac5b123f9f3e318b78627ae",697877242.869957
"6526","e4d85d47bafc13f74b71ca87",409467871.308854
"6527","c8f4c7cedf68dbd39a378226",697877242.869957
"6528","dea0954475a41eaa7377e060",622402560.091584
"6529","936c27104fdec5ae2227eebd",280766938.100731
"6530","45167b43ff2b81e5f777fa20",408334836.484435
"6531","4cf6e05a7217ccfd6fe5ee8d",491521589.74283
"6532","64f9ac1c5d62f4a8a0741a27",423442612.244343
"6533","2f7178f4abdd7ff3d1414403",765902514.096719
"6534","2308fda0c07480c561793e50",820824442.648513
"6535","242fb37b8de861b2841c0702",1181701764.83918
"6536","740499dab10521856c70f563",1133449138.20106
"6537","965af39dfef2e78a04dd3f3c",920644734.544559
"6538","88b9dd7d0395b4384d3aac4d",707108422.195035
"6539","467271ab705ea435dfc9f1c8",418032830.035083
"6540","d11912bc4766930056153baf",1073886307.45459
"6541","166b7a21a430462712374f23",363953493.282941
"6542","b1f545fa0e9cd9b235b74a2b",394154907.624618
"6543","d976dd060adece1227fdcbd2",239484149.45874
"6544","fdfd99602f45611d77356d3b",648309479.926138
"6545","28484ddcc40156e850d8297d",938943186.847932
"6546","024b03e1bf193688585206ab",963037080.551916
"6547","12db33bbbae9cdd347f8de37",963037080.551916
"6548","ceed9bc8f9588a633fa3c206",1454564081.2978
"6549","b6756e9a4fb31ba317eb6512",1073886307.45459
"6550","47c4d13d8ac4dd8d4afad57c",1064661309.36262
"6551","5851926366e9eec51346b8b8",410375837.691108
"6552","ebb5d8100efa3b7a852efe3b",1172905692.15169
"6553","024a25dd253e8150f6c9f41a",767161969.461286
"6554","fd0ddcf3cfe69d148bb550cc",681375985.824389
"6555","7e46fb9a5e0c482423c9f96f",693154134.082638
"6556","5a43ce3e95f4a8fa8e17af48",421442174.589601
"6557","7cb5540e8f9d4f5965ba9216",770077594.313066
"6558","f5b3dd711287506630b1557b",681375985.824389
"6559","f42a1cce32daf7e055c94de1",653786569.251975
"6560","ea23a2411728b4320281bf9c",470880035.799591
"6561","fe268375634b3d4d173d5850",681375985.824389
"6562","74e90249fbd5d5b3225599e5",899763822.090147
"6563","44c72f6d06763767b19c9c27",783730578.599454
